Level1 Job Census Hier Desc,Level1 Job Census Hier Desc,Placeholder,Age At Census Range,Ethnic Desc,Calendar Yr Mo Name Concat,Campus Level Census Cnt
Staff,Staff,-,40 - 49 Years Old,White,2013 Oct,1005
Staff,Staff,-,40 - 49 Years Old,White,2014 Oct,963
Staff,Staff,-,40 - 49 Years Old,White,2015 Oct,908
Staff,Staff,-,40 - 49 Years Old,White,2016 Oct,825
Staff,Staff,-,50 - 59 Years Old,2 or More Races - Non-URM,2015 Oct,2
Staff,Staff,-,50 - 59 Years Old,2 or More Races - Non-URM,2016 Oct,2
Staff,Staff,-,50 - 59 Years Old,African American/Black,2008 Oct,339
Staff,Staff,-,50 - 59 Years Old,African American/Black,2009 Oct,294
Staff,Staff,-,50 - 59 Years Old,African American/Black,2010 Oct,281
Staff,Staff,-,50 - 59 Years Old,African American/Black,2011 Oct,272
Staff,Staff,-,50 - 59 Years Old,African American/Black,2012 Oct,284
Staff,Staff,-,50 - 59 Years Old,African American/Black,2013 Oct,295
Staff,Staff,-,50 - 59 Years Old,African American/Black,2014 Oct,297
Staff,Staff,-,50 - 59 Years Old,African American/Black,2015 Oct,287
Staff,Staff,-,50 - 59 Years Old,African American/Black,2016 Oct,259
Staff,Staff,-,50 - 59 Years Old,Asian,2015 Oct,1
Staff,Staff,-,50 - 59 Years Old,Asian,2016 Oct,1
Staff,Staff,-,50 - 59 Years Old,Chinese,2008 Oct,225
Staff,Staff,-,50 - 59 Years Old,Chinese,2009 Oct,199
Staff,Staff,-,50 - 59 Years Old,Chinese,2010 Oct,192
Staff,Staff,-,50 - 59 Years Old,Chinese,2011 Oct,180
Staff,Staff,-,50 - 59 Years Old,Chinese,2012 Oct,188
Staff,Staff,-,50 - 59 Years Old,Chinese,2013 Oct,199
Staff,Staff,-,50 - 59 Years Old,Chinese,2014 Oct,202
Staff,Staff,-,50 - 59 Years Old,Chinese,2015 Oct,191
Staff,Staff,-,50 - 59 Years Old,Chinese,2016 Oct,182
Staff,Staff,-,50 - 59 Years Old,Decline to State,2008 Oct,62
Staff,Staff,-,50 - 59 Years Old,Decline to State,2009 Oct,57
Staff,Staff,-,50 - 59 Years Old,Decline to State,2010 Oct,62
Staff,Staff,-,50 - 59 Years Old,Decline to State,2011 Oct,70
Staff,Staff,-,50 - 59 Years Old,Decline to State,2012 Oct,88
Staff,Staff,-,50 - 59 Years Old,Decline to State,2013 Oct,109
Staff,Staff,-,50 - 59 Years Old,Decline to State,2014 Oct,124
Staff,Staff,-,50 - 59 Years Old,Decline to State,2015 Oct,141
Staff,Staff,-,50 - 59 Years Old,Decline to State,2016 Oct,149
Staff,Staff,-,50 - 59 Years Old,European,2015 Oct,25
Staff,Staff,-,50 - 59 Years Old,European,2016 Oct,47
Staff,Staff,-,50 - 59 Years Old,Filipino,2008 Oct,102
Staff,Staff,-,50 - 59 Years Old,Filipino,2009 Oct,91
Staff,Staff,-,50 - 59 Years Old,Filipino,2010 Oct,98
Staff,Staff,-,50 - 59 Years Old,Filipino,2011 Oct,105
Staff,Staff,-,50 - 59 Years Old,Filipino,2012 Oct,105
Staff,Staff,-,50 - 59 Years Old,Filipino,2013 Oct,102
Staff,Staff,-,50 - 59 Years Old,Filipino,2014 Oct,104
Staff,Staff,-,50 - 59 Years Old,Filipino,2015 Oct,100
Staff,Staff,-,50 - 59 Years Old,Filipino,2016 Oct,93
Staff,Staff,-,50 - 59 Years Old,Japanese,2008 Oct,92
Staff,Staff,-,50 - 59 Years Old,Japanese,2009 Oct,87
Staff,Staff,-,50 - 59 Years Old,Japanese,2010 Oct,85
Staff,Staff,-,50 - 59 Years Old,Japanese,2011 Oct,81
Staff,Staff,-,50 - 59 Years Old,Japanese,2012 Oct,69
Staff,Staff,-,50 - 59 Years Old,Japanese,2013 Oct,67
Staff,Staff,-,50 - 59 Years Old,Japanese,2014 Oct,64
Staff,Staff,-,50 - 59 Years Old,Japanese,2015 Oct,53
Staff,Staff,-,50 - 59 Years Old,Japanese,2016 Oct,50
Staff,Staff,-,50 - 59 Years Old,Korean,2016 Oct,1
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2008 Oct,138
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2009 Oct,131
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2010 Oct,147
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2011 Oct,159
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2012 Oct,168
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2013 Oct,174
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2014 Oct,173
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2015 Oct,174
Staff,Staff,-,50 - 59 Years Old,Mexican American/Chicano,2016 Oct,177
Staff,Staff,-,50 - 59 Years Old,Middle Eastern,2015 Oct,2
Staff,Staff,-,50 - 59 Years Old,Middle Eastern,2016 Oct,4
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2008 Oct,26
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2009 Oct,22
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2010 Oct,20
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2011 Oct,17
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2012 Oct,15
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2013 Oct,15
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2014 Oct,18
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2015 Oct,22
Staff,Staff,-,50 - 59 Years Old,Native American/Alaska Native,2016 Oct,17
Staff,Staff,-,50 - 59 Years Old,Other Asian,2008 Oct,53
Staff,Staff,-,50 - 59 Years Old,Other Asian,2009 Oct,53
Staff,Staff,-,50 - 59 Years Old,Other Asian,2010 Oct,53
Staff,Staff,-,50 - 59 Years Old,Other Asian,2011 Oct,56
Staff,Staff,-,50 - 59 Years Old,Other Asian,2012 Oct,60
Staff,Staff,-,50 - 59 Years Old,Other Asian,2013 Oct,67
Staff,Staff,-,50 - 59 Years Old,Other Asian,2014 Oct,68
Staff,Staff,-,50 - 59 Years Old,Other Asian,2015 Oct,65
Staff,Staff,-,50 - 59 Years Old,Other Asian,2016 Oct,62
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2008 Oct,86
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2009 Oct,98
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2010 Oct,101
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2011 Oct,95
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2012 Oct,96
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2013 Oct,93
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2014 Oct,100
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2015 Oct,96
Staff,Staff,-,50 - 59 Years Old,Other Hispanic/Latino,2016 Oct,95
Staff,Staff,-,50 - 59 Years Old,Pacific Islander,2013 Oct,3
Staff,Staff,-,50 - 59 Years Old,Pacific Islander,2014 Oct,4
Staff,Staff,-,50 - 59 Years Old,Pacific Islander,2015 Oct,6
Staff,Staff,-,50 - 59 Years Old,Pacific Islander,2016 Oct,6
Staff,Staff,-,50 - 59 Years Old,South Asian,2008 Oct,22
Staff,Staff,-,50 - 59 Years Old,South Asian,2009 Oct,19
Staff,Staff,-,50 - 59 Years Old,South Asian,2010 Oct,15
Staff,Staff,-,50 - 59 Years Old,South Asian,2011 Oct,17
Staff,Staff,-,50 - 59 Years Old,South Asian,2012 Oct,15
Staff,Staff,-,50 - 59 Years Old,South Asian,2013 Oct,19
Staff,Staff,-,50 - 59 Years Old,South Asian,2014 Oct,15
Staff,Staff,-,50 - 59 Years Old,South Asian,2015 Oct,16
Staff,Staff,-,50 - 59 Years Old,South Asian,2016 Oct,17
Staff,Staff,-,50 - 59 Years Old,Unknown,2008 Oct,1
Staff,Staff,-,50 - 59 Years Old,Unknown,2009 Oct,1
Staff,Staff,-,50 - 59 Years Old,Unknown,2010 Oct,1
Staff,Staff,-,50 - 59 Years Old,Unknown,2011 Oct,1
Staff,Staff,-,50 - 59 Years Old,Unknown,2012 Oct,1
Staff,Staff,-,50 - 59 Years Old,Unknown,2013 Oct,1
Staff,Staff,-,50 - 59 Years Old,Unknown,2014 Oct,2
Staff,Staff,-,50 - 59 Years Old,Vietnamese,2016 Oct,1
Staff,Staff,-,50 - 59 Years Old,White,2008 Oct,1443
Staff,Staff,-,50 - 59 Years Old,White,2009 Oct,1336
Staff,Staff,-,50 - 59 Years Old,White,2010 Oct,1284
Staff,Staff,-,50 - 59 Years Old,White,2011 Oct,1216
Staff,Staff,-,50 - 59 Years Old,White,2012 Oct,1180
Staff,Staff,-,50 - 59 Years Old,White,2013 Oct,1169
Staff,Staff,-,50 - 59 Years Old,White,2014 Oct,1136
Staff,Staff,-,50 - 59 Years Old,White,2015 Oct,1054
Staff,Staff,-,50 - 59 Years Old,White,2016 Oct,963
Staff,Staff,-,60 Years Old and Over,2 or More Races - URM,2016 Oct,1
Staff,Staff,-,60 Years Old and Over,African American/Black,2008 Oct,114
Staff,Staff,-,60 Years Old and Over,African American/Black,2009 Oct,98
Staff,Staff,-,60 Years Old and Over,African American/Black,2010 Oct,100
Staff,Staff,-,60 Years Old and Over,African American/Black,2011 Oct,96
Staff,Staff,-,60 Years Old and Over,African American/Black,2012 Oct,101
Staff,Staff,-,60 Years Old and Over,African American/Black,2013 Oct,99
Staff,Staff,-,60 Years Old and Over,African American/Black,2014 Oct,101
Staff,Staff,-,60 Years Old and Over,African American/Black,2015 Oct,93
Staff,Staff,-,60 Years Old and Over,African American/Black,2016 Oct,103
Staff,Staff,-,60 Years Old and Over,Chinese,2008 Oct,77
Staff,Staff,-,60 Years Old and Over,Chinese,2009 Oct,86
Staff,Staff,-,60 Years Old and Over,Chinese,2010 Oct,96
Staff,Staff,-,60 Years Old and Over,Chinese,2011 Oct,96
Staff,Staff,-,60 Years Old and Over,Chinese,2012 Oct,104
Staff,Staff,-,60 Years Old and Over,Chinese,2013 Oct,105
Staff,Staff,-,60 Years Old and Over,Chinese,2014 Oct,105
Staff,Staff,-,60 Years Old and Over,Chinese,2015 Oct,105
Staff,Staff,-,60 Years Old and Over,Chinese,2016 Oct,101
Staff,Staff,-,60 Years Old and Over,Decline to State,2008 Oct,27
Staff,Staff,-,60 Years Old and Over,Decline to State,2009 Oct,28
Staff,Staff,-,60 Years Old and Over,Decline to State,2010 Oct,27
Staff,Staff,-,60 Years Old and Over,Decline to State,2011 Oct,24
Staff,Staff,-,60 Years Old and Over,Decline to State,2012 Oct,28
Staff,Staff,-,60 Years Old and Over,Decline to State,2013 Oct,26
Staff,Staff,-,60 Years Old and Over,Decline to State,2014 Oct,39
Staff,Staff,-,60 Years Old and Over,Decline to State,2015 Oct,45
Staff,Staff,-,60 Years Old and Over,Decline to State,2016 Oct,60
Staff,Staff,-,60 Years Old and Over,European,2015 Oct,12
Staff,Staff,-,60 Years Old and Over,European,2016 Oct,23
Staff,Staff,-,60 Years Old and Over,Filipino,2008 Oct,27
Staff,Staff,-,60 Years Old and Over,Filipino,2009 Oct,27
Staff,Staff,-,60 Years Old and Over,Filipino,2010 Oct,26
Staff,Staff,-,60 Years Old and Over,Filipino,2011 Oct,25
Staff,Staff,-,60 Years Old and Over,Filipino,2012 Oct,32
Staff,Staff,-,60 Years Old and Over,Filipino,2013 Oct,34
Staff,Staff,-,60 Years Old and Over,Filipino,2014 Oct,38
Staff,Staff,-,60 Years Old and Over,Filipino,2015 Oct,37
Staff,Staff,-,60 Years Old and Over,Filipino,2016 Oct,36
Staff,Staff,-,60 Years Old and Over,Japanese,2008 Oct,33
Staff,Staff,-,60 Years Old and Over,Japanese,2009 Oct,28
Staff,Staff,-,60 Years Old and Over,Japanese,2010 Oct,31
Staff,Staff,-,60 Years Old and Over,Japanese,2011 Oct,34
Staff,Staff,-,60 Years Old and Over,Japanese,2012 Oct,36
Staff,Staff,-,60 Years Old and Over,Japanese,2013 Oct,36
Staff,Staff,-,60 Years Old and Over,Japanese,2014 Oct,32
Staff,Staff,-,60 Years Old and Over,Japanese,2015 Oct,32
Staff,Staff,-,60 Years Old and Over,Japanese,2016 Oct,30
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2008 Oct,31
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2009 Oct,32
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2010 Oct,33
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2011 Oct,31
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2012 Oct,32
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2013 Oct,33
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2014 Oct,44
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2015 Oct,34
Staff,Staff,-,60 Years Old and Over,Mexican American/Chicano,2016 Oct,35
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2008 Oct,8
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2009 Oct,7
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2010 Oct,7
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2011 Oct,10
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2012 Oct,11
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2013 Oct,9
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2014 Oct,8
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2015 Oct,7
Staff,Staff,-,60 Years Old and Over,Native American/Alaska Native,2016 Oct,5
Staff,Staff,-,60 Years Old and Over,Other Asian,2008 Oct,17
Staff,Staff,-,60 Years Old and Over,Other Asian,2009 Oct,16
Staff,Staff,-,60 Years Old and Over,Other Asian,2010 Oct,15
Staff,Staff,-,60 Years Old and Over,Other Asian,2011 Oct,11
Staff,Staff,-,60 Years Old and Over,Other Asian,2012 Oct,11
Staff,Staff,-,60 Years Old and Over,Other Asian,2013 Oct,11
Staff,Staff,-,60 Years Old and Over,Other Asian,2014 Oct,16
Staff,Staff,-,60 Years Old and Over,Other Asian,2015 Oct,22
Staff,Staff,-,60 Years Old and Over,Other Asian,2016 Oct,23
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2008 Oct,32
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2009 Oct,20
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2010 Oct,18
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2011 Oct,25
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2012 Oct,31
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2013 Oct,30
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2014 Oct,34
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2015 Oct,28
Staff,Staff,-,60 Years Old and Over,Other Hispanic/Latino,2016 Oct,31
Staff,Staff,-,60 Years Old and Over,Pacific Islander,2014 Oct,1
Staff,Staff,-,60 Years Old and Over,Pacific Islander,2015 Oct,1
Staff,Staff,-,60 Years Old and Over,South Asian,2008 Oct,2
Staff,Staff,-,60 Years Old and Over,South Asian,2009 Oct,4
Staff,Staff,-,60 Years Old and Over,South Asian,2010 Oct,6
Staff,Staff,-,60 Years Old and Over,South Asian,2011 Oct,4
Staff,Staff,-,60 Years Old and Over,South Asian,2012 Oct,6
Staff,Staff,-,60 Years Old and Over,South Asian,2013 Oct,6
Staff,Staff,-,60 Years Old and Over,South Asian,2014 Oct,6
Staff,Staff,-,60 Years Old and Over,South Asian,2015 Oct,7
Staff,Staff,-,60 Years Old and Over,South Asian,2016 Oct,6
Staff,Staff,-,60 Years Old and Over,White,2008 Oct,583
Staff,Staff,-,60 Years Old and Over,White,2009 Oct,555
Staff,Staff,-,60 Years Old and Over,White,2010 Oct,576
Staff,Staff,-,60 Years Old and Over,White,2011 Oct,632
Staff,Staff,-,60 Years Old and Over,White,2012 Oct,667
Staff,Staff,-,60 Years Old and Over,White,2013 Oct,674
Staff,Staff,-,60 Years Old and Over,White,2014 Oct,673
Staff,Staff,-,60 Years Old and Over,White,2015 Oct,624
Staff,Staff,-,60 Years Old and Over,White,2016 Oct,597
Student Titles,Student Titles,-,29 Years Old and Under,2 or More Races - Non-URM,2015 Oct,29
Student Titles,Student Titles,-,29 Years Old and Under,2 or More Races - Non-URM,2016 Oct,61
Student Titles,Student Titles,-,29 Years Old and Under,2 or More Races - URM,2015 Oct,15
Student Titles,Student Titles,-,29 Years Old and Under,2 or More Races - URM,2016 Oct,39
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2008 Oct,217
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2009 Oct,226
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2010 Oct,226
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2011 Oct,257
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2012 Oct,241
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2013 Oct,248
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2014 Oct,274
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2015 Oct,256
Student Titles,Student Titles,-,29 Years Old and Under,African American/Black,2016 Oct,239
Student Titles,Student Titles,-,29 Years Old and Under,Asian,2015 Oct,5
Student Titles,Student Titles,-,29 Years Old and Under,Asian,2016 Oct,6
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2008 Oct,1103
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2009 Oct,1042
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2010 Oct,1005
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2011 Oct,995
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2012 Oct,978
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2013 Oct,946
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2014 Oct,969
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2015 Oct,1005
Student Titles,Student Titles,-,29 Years Old and Under,Chinese,2016 Oct,900
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2008 Oct,404
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2009 Oct,494
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2010 Oct,555
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2011 Oct,627
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2012 Oct,734
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2013 Oct,836
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2014 Oct,888
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2015 Oct,1420
Student Titles,Student Titles,-,29 Years Old and Under,Decline to State,2016 Oct,1836
Student Titles,Student Titles,-,29 Years Old and Under,European,2015 Oct,387
Student Titles,Student Titles,-,29 Years Old and Under,European,2016 Oct,658
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2008 Oct,200
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2009 Oct,199
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2010 Oct,179
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2011 Oct,179
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2012 Oct,186
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2013 Oct,190
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2014 Oct,217
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2015 Oct,231
Student Titles,Student Titles,-,29 Years Old and Under,Filipino,2016 Oct,218
Student Titles,Student Titles,-,29 Years Old and Under,Hispanic,2015 Oct,6
Student Titles,Student Titles,-,29 Years Old and Under,Hispanic,2016 Oct,21
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2008 Oct,90
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2009 Oct,75
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2010 Oct,66
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2011 Oct,87
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2012 Oct,91
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2013 Oct,84
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2014 Oct,61
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2015 Oct,76
Student Titles,Student Titles,-,29 Years Old and Under,Japanese,2016 Oct,83
Student Titles,Student Titles,-,29 Years Old and Under,Korean,2015 Oct,120
Student Titles,Student Titles,-,29 Years Old and Under,Korean,2016 Oct,194
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2008 Oct,456
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2009 Oct,494
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2010 Oct,493
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2011 Oct,552
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2012 Oct,659
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2013 Oct,738
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2014 Oct,783
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2015 Oct,853
Student Titles,Student Titles,-,29 Years Old and Under,Mexican American/Chicano,2016 Oct,795
Student Titles,Student Titles,-,29 Years Old and Under,Middle Eastern,2015 Oct,53
Student Titles,Student Titles,-,29 Years Old and Under,Middle Eastern,2016 Oct,102
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2008 Oct,17
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2009 Oct,12
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2010 Oct,14
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2011 Oct,12
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2012 Oct,13
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2013 Oct,13
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2014 Oct,16
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2015 Oct,13
Student Titles,Student Titles,-,29 Years Old and Under,Native American/Alaska Native,2016 Oct,17
Student Titles,Student Titles,-,29 Years Old and Under,North African,2015 Oct,3
Student Titles,Student Titles,-,29 Years Old and Under,North African,2016 Oct,4
Student Titles,Student Titles,-,29 Years Old and Under,Other Asian,2008 Oct,642
Student Titles,Student Titles,-,29 Years Old and Under,Other Asian,2009 Oct,595
